"regcode","date","inc064","inc65","inc"
10,2018-07-16,0,0,0
10,2018-07-17,0,0,0
10,2018-07-18,0,0,0
10,2018-07-19,0,0,0
10,2018-07-20,0,0,0
10,2018-07-21,0,0,0
10,2018-07-22,0,0,0
10,2018-07-23,0,0,0
10,2018-07-24,0,0,0
10,2018-07-25,0,0,0
10,2018-07-26,0,0,0
10,2018-07-27,0,0,0
10,2018-07-28,0,0,0
10,2018-07-29,0,0,0
10,2018-07-30,0,0,0
10,2018-07-31,0,0,0
10,2018-08-01,0,0,0
10,2018-08-02,0,0,0
10,2018-08-03,0,0,0
10,2018-08-04,0,0,0
10,2018-08-05,0,0,0
10,2018-08-06,0,0,0
10,2018-08-07,0,0,0
10,2018-08-08,0,0,0
10,2018-08-09,0,0,0
10,2018-08-10,0,0,0
10,2018-08-11,0,0,0
10,2018-08-12,0,0,0
10,2018-08-13,0,0,0
10,2018-08-14,0,0,0
10,2018-08-15,0,0,0
10,2018-08-16,0,0,0
10,2018-08-17,0,0,0
10,2018-08-18,0,0,0
10,2018-08-19,0,0,0
10,2018-08-20,0,0,0
10,2018-08-21,0,0,0
10,2018-08-22,0,0,0
10,2018-08-23,0,0,0
10,2018-08-24,0,0,0
10,2018-08-25,0,0,0
10,2018-08-26,0,0,0
10,2018-08-27,0,0,0
10,2018-08-28,0,0,0
10,2018-08-29,0,0,0
10,2018-08-30,0,0,0
10,2018-08-31,0,0,0
10,2018-09-01,0,0,0
10,2018-09-02,0,0,0
10,2018-09-03,0,0,0
10,2018-09-04,0,0,0
10,2018-09-05,0,0,0
10,2018-09-06,0,0,0
10,2018-09-07,0,0,0
10,2018-09-08,0,0,0
10,2018-09-09,0,0,0
10,2018-09-10,0,0,0
10,2018-09-11,0,0,0
10,2018-09-12,0,0,0
10,2018-09-13,0,0,0
10,2018-09-14,0,0,0
10,2018-09-15,0,0,0
10,2018-09-16,0,0,0
10,2018-09-17,0,0,0
10,2018-09-18,0,0,0
10,2018-09-19,0,0,0
10,2018-09-20,0,0,0
10,2018-09-21,0,0,0
10,2018-09-22,0,0,0
10,2018-09-23,0,0,0
10,2018-09-24,0,0,0
10,2018-09-25,0,0,0
10,2018-09-26,0,0,0
10,2018-09-27,0,0,0
10,2018-09-28,0,0,0
10,2018-09-29,0,0,0
10,2018-09-30,0,0,0
10,2018-10-01,0,0,0
10,2018-10-02,0,0,0
10,2018-10-03,0,0,0
10,2018-10-04,0,0,0
10,2018-10-05,0,0,0
10,2018-10-06,0,0,0
10,2018-10-07,0,0,0
10,2018-10-08,0,0,0
10,2018-10-09,0,0,0
10,2018-10-10,0,0,0
10,2018-10-11,0,0,0
10,2018-10-12,0,0,0
10,2018-10-13,0,0,0
10,2018-10-14,0,0,0
10,2018-10-15,0,0,0
10,2018-10-16,0,0,0
10,2018-10-17,0,0,0
10,2018-10-18,0,0,0
10,2018-10-19,0,0,0
10,2018-10-20,0,0,0
10,2018-10-21,0,0,0
10,2018-10-22,0,0,0
10,2018-10-23,0,0,0
10,2018-10-24,0,0,0
10,2018-10-25,0,0,0
10,2018-10-26,0,0,0
10,2018-10-27,0,0,0
10,2018-10-28,0,0,0
10,2018-10-29,0,0,0
10,2018-10-30,0,0,0
10,2018-10-31,0,0,0
10,2018-11-01,0,0,0
10,2018-11-02,0,0,0
10,2018-11-03,0,0,0
10,2018-11-04,0,0,0
10,2018-11-05,2.44510638297872,0,1.26
10,2018-11-06,2.44510638297872,0,1.26
10,2018-11-07,2.44510638297872,0,1.26
10,2018-11-08,2.44510638297872,0,1.26
10,2018-11-09,2.44510638297872,0,1.26
10,2018-11-10,2.44510638297872,0,1.26
10,2018-11-11,2.44510638297872,0,1.26
10,2018-11-12,5.50447191747175,0,2.83
10,2018-11-13,5.50447191747175,0,2.83
10,2018-11-14,5.50447191747175,0,2.83
10,2018-11-15,5.50447191747175,0,2.83
10,2018-11-16,5.50447191747175,0,2.83
10,2018-11-17,5.50447191747175,0,2.83
10,2018-11-18,5.50447191747175,0,2.83
10,2018-11-19,4.92877099440149,0,2.31
10,2018-11-20,4.92877099440149,0,2.31
10,2018-11-21,4.92877099440149,0,2.31
10,2018-11-22,4.92877099440149,0,2.31
10,2018-11-23,4.92877099440149,0,2.31
10,2018-11-24,4.92877099440149,0,2.31
10,2018-11-25,4.92877099440149,0,2.31
10,2018-11-26,6.72235833606289,0,3.46
10,2018-11-27,6.72235833606289,0,3.46
10,2018-11-28,6.72235833606289,0,3.46
10,2018-11-29,6.72235833606289,0,3.46
10,2018-11-30,6.72235833606289,0,3.46
10,2018-12-01,6.72235833606289,0,3.46
10,2018-12-02,6.72235833606289,0,3.46
10,2018-12-03,9.12730586948596,0,3.37
10,2018-12-04,9.12730586948596,0,3.37
10,2018-12-05,9.12730586948596,0,3.37
10,2018-12-06,9.12730586948596,0,3.37
10,2018-12-07,9.12730586948596,0,3.37
10,2018-12-08,9.12730586948596,0,3.37
10,2018-12-09,9.12730586948596,0,3.37
10,2018-12-10,6.51472081218274,0,2.38
10,2018-12-11,6.51472081218274,0,2.38
10,2018-12-12,6.51472081218274,0,2.38
10,2018-12-13,6.51472081218274,0,2.38
10,2018-12-14,6.51472081218274,0,2.38
10,2018-12-15,6.51472081218274,0,2.38
10,2018-12-16,6.51472081218274,0,2.38
10,2018-12-17,5.97239509541917,1.07,5.14
10,2018-12-18,5.97239509541917,1.07,5.14
10,2018-12-19,5.97239509541917,1.07,5.14
10,2018-12-20,5.97239509541917,1.07,5.14
10,2018-12-21,5.97239509541917,1.07,5.14
10,2018-12-22,5.97239509541917,1.07,5.14
10,2018-12-23,5.97239509541917,1.07,5.14
10,2018-12-24,4.1384417542034,0.75,3.46
10,2018-12-25,4.1384417542034,0.75,3.46
10,2018-12-26,4.1384417542034,0.75,3.46
10,2018-12-27,4.1384417542034,0.75,3.46
10,2018-12-28,4.1384417542034,0.75,3.46
10,2018-12-29,4.1384417542034,0.75,3.46
10,2018-12-30,4.1384417542034,0.75,3.46
10,2018-12-31,20.5573165366549,5.18,17.18
10,2019-01-01,11.6282569773551,0.56,9.48
10,2019-01-02,11.6282569773551,0.56,9.48
10,2019-01-03,11.6282569773551,0.56,9.48
10,2019-01-04,11.6282569773551,0.56,9.48
10,2019-01-05,11.6282569773551,0.56,9.48
10,2019-01-06,11.6282569773551,0.56,9.48
10,2019-01-07,13.8188005251237,0,10.68
10,2019-01-08,13.8188005251237,0,10.68
10,2019-01-09,13.8188005251237,0,10.68
10,2019-01-10,13.8188005251237,0,10.68
10,2019-01-11,13.8188005251237,0,10.68
10,2019-01-12,13.8188005251237,0,10.68
10,2019-01-13,13.8188005251237,0,10.68
10,2019-01-14,23.938764186378,2.23,19.78
10,2019-01-15,23.938764186378,2.23,19.78
10,2019-01-16,23.938764186378,2.23,19.78
10,2019-01-17,23.938764186378,2.23,19.78
10,2019-01-18,23.938764186378,2.23,19.78
10,2019-01-19,23.938764186378,2.23,19.78
10,2019-01-20,23.938764186378,2.23,19.78
10,2019-01-21,21.5592834023875,2.26,16.93
10,2019-01-22,21.5592834023875,2.26,16.93
10,2019-01-23,21.5592834023875,2.26,16.93
10,2019-01-24,21.5592834023875,2.26,16.93
10,2019-01-25,21.5592834023875,2.26,16.93
10,2019-01-26,21.5592834023875,2.26,16.93
10,2019-01-27,21.5592834023875,2.26,16.93
10,2019-01-28,23.1177016912784,1.56,19.51
10,2019-01-29,23.1177016912784,1.56,19.51
10,2019-01-30,23.1177016912784,1.56,19.51
10,2019-01-31,23.1177016912784,1.56,19.51
10,2019-02-01,23.1177016912784,1.56,19.51
10,2019-02-02,23.1177016912784,1.56,19.51
10,2019-02-03,23.1177016912784,1.56,19.51
10,2019-02-04,15.821949598656,2.24,12.8
10,2019-02-05,15.821949598656,2.24,12.8
10,2019-02-06,15.821949598656,2.24,12.8
10,2019-02-07,15.821949598656,2.24,12.8
10,2019-02-08,15.821949598656,2.24,12.8
10,2019-02-09,15.821949598656,2.24,12.8
10,2019-02-10,15.821949598656,2.24,12.8
10,2019-02-11,23.2946452463324,0,20.39
10,2019-02-12,23.2946452463324,0,20.39
10,2019-02-13,23.2946452463324,0,20.39
10,2019-02-14,23.2946452463324,0,20.39
10,2019-02-15,23.2946452463324,0,20.39
10,2019-02-16,23.2946452463324,0,20.39
10,2019-02-17,23.2946452463324,0,20.39
10,2019-02-18,21.8209427096535,0.72,18.41
10,2019-02-19,21.8209427096535,0.72,18.41
10,2019-02-20,21.8209427096535,0.72,18.41
10,2019-02-21,21.8209427096535,0.72,18.41
10,2019-02-22,21.8209427096535,0.72,18.41
10,2019-02-23,21.8209427096535,0.72,18.41
10,2019-02-24,21.8209427096535,0.72,18.41
10,2019-02-25,10.1904627389226,0,8.49
10,2019-02-26,10.1904627389226,0,8.49
10,2019-02-27,10.1904627389226,0,8.49
10,2019-02-28,10.1904627389226,0,8.49
10,2019-03-01,10.1904627389226,0,8.49
10,2019-03-02,10.1904627389226,0,8.49
10,2019-03-03,10.1904627389226,0,8.49
10,2019-03-04,7.99156699238797,0,6.68
10,2019-03-05,7.99156699238797,0,6.68
10,2019-03-06,7.99156699238797,0,6.68
10,2019-03-07,7.99156699238797,0,6.68
10,2019-03-08,7.99156699238797,0,6.68
10,2019-03-09,7.99156699238797,0,6.68
10,2019-03-10,7.99156699238797,0,6.68
10,2019-03-11,3.86765176579005,0,3.29
10,2019-03-12,3.86765176579005,0,3.29
10,2019-03-13,3.86765176579005,0,3.29
10,2019-03-14,3.86765176579005,0,3.29
10,2019-03-15,3.86765176579005,0,3.29
10,2019-03-16,3.86765176579005,0,3.29
10,2019-03-17,3.86765176579005,0,3.29
10,2019-03-18,5.31721877541938,0,4.67
10,2019-03-19,5.31721877541938,0,4.67
10,2019-03-20,5.31721877541938,0,4.67
10,2019-03-21,5.31721877541938,0,4.67
10,2019-03-22,5.31721877541938,0,4.67
10,2019-03-23,5.31721877541938,0,4.67
10,2019-03-24,5.31721877541938,0,4.67
10,2019-03-25,3.23,0,0.78
10,2019-03-26,3.23,0,0.78
10,2019-03-27,3.23,0,0.78
10,2019-03-28,3.23,0,0.78
10,2019-03-29,3.23,0,0.78
10,2019-03-30,3.23,0,0.78
10,2019-03-31,3.23,0,0.78
10,2019-04-01,1.55303430079156,0,1.52
10,2019-04-02,1.55303430079156,0,1.52
10,2019-04-03,1.55303430079156,0,1.52
10,2019-04-04,1.55303430079156,0,1.52
10,2019-04-05,1.55303430079156,0,1.52
10,2019-04-06,1.55303430079156,0,1.52
10,2019-04-07,1.55303430079156,0,1.52
10,2019-04-08,0,0,0
10,2019-04-09,0,0,0
10,2019-04-10,0,0,0
10,2019-04-11,0,0,0
10,2019-04-12,0,0,0
10,2019-04-13,0,0,0
10,2019-04-14,0,0,0
10,2019-04-15,0,0,0
10,2019-04-16,0,0,0
10,2019-04-17,0,0,0
10,2019-04-18,0,0,0
10,2019-04-19,0,0,0
10,2019-04-20,0,0,0
10,2019-04-21,0,0,0
10,2019-04-22,0,0,0
10,2019-04-23,0,0,0
10,2019-04-24,0,0,0
10,2019-04-25,0,0,0
10,2019-04-26,0,0,0
10,2019-04-27,0,0,0
10,2019-04-28,0,0,0
10,2019-04-29,0,0,0
10,2019-04-30,0,0,0
10,2019-05-01,0,0,0
10,2019-05-02,0,0,0
10,2019-05-03,0,0,0
10,2019-05-04,0,0,0
10,2019-05-05,0,0,0
10,2019-05-06,0,0,0
10,2019-05-07,0,0,0
10,2019-05-08,0,0,0
10,2019-05-09,0,0,0
10,2019-05-10,0,0,0
10,2019-05-11,0,0,0
10,2019-05-12,0,0,0
10,2019-05-13,0,0,0
10,2019-05-14,0,0,0
10,2019-05-15,0,0,0
10,2019-05-16,0,0,0
10,2019-05-17,0,0,0
10,2019-05-18,0,0,0
10,2019-05-19,0,0,0
10,2019-05-20,0,0,0
10,2019-05-21,0,0,0
10,2019-05-22,0,0,0
10,2019-05-23,0,0,0
10,2019-05-24,0,0,0
10,2019-05-25,0,0,0
10,2019-05-26,0,0,0
10,2019-05-27,0,0,0
10,2019-05-28,0,0,0
10,2019-05-29,0,0,0
10,2019-05-30,0,0,0
10,2019-05-31,0,0,0
10,2019-06-01,0,0,0
10,2019-06-02,0,0,0
10,2019-06-03,0,0,0
10,2019-06-04,0,0,0
10,2019-06-05,0,0,0
10,2019-06-06,0,0,0
10,2019-06-07,0,0,0
10,2019-06-08,0,0,0
10,2019-06-09,0,0,0
10,2019-06-10,0,0,0
10,2019-06-11,0,0,0
10,2019-06-12,0,0,0
10,2019-06-13,0,0,0
10,2019-06-14,0,0,0
10,2019-06-15,0,0,0
10,2019-06-16,0,0,0
10,2019-06-17,0,0,0
10,2019-06-18,0,0,0
10,2019-06-19,0,0,0
10,2019-06-20,0,0,0
10,2019-06-21,0,0,0
10,2019-06-22,0,0,0
10,2019-06-23,0,0,0
10,2019-06-24,0,0,0
10,2019-06-25,0,0,0
10,2019-06-26,0,0,0
10,2019-06-27,0,0,0
10,2019-06-28,0,0,0
10,2019-06-29,0,0,0
10,2019-06-30,0,0,0
10,2019-07-01,0,0,0
10,2019-07-02,0,0,0
10,2019-07-03,0,0,0
10,2019-07-04,0,0,0
10,2019-07-05,0,0,0
10,2019-07-06,0,0,0
10,2019-07-07,0,0,0
10,2019-07-08,0,0,0
10,2019-07-09,0,0,0
10,2019-07-10,0,0,0
10,2019-07-11,0,0,0
10,2019-07-12,0,0,0
10,2019-07-13,0,0,0
10,2019-07-14,0,0,0
10,2019-07-15,0,0,0
10,2019-07-16,0,0,0
10,2019-07-17,0,0,0
10,2019-07-18,0,0,0
10,2019-07-19,0,0,0
10,2019-07-20,0,0,0
10,2019-07-21,0,0,0
10,2019-07-22,0,0,0
10,2019-07-23,0,0,0
10,2019-07-24,0,0,0
10,2019-07-25,0,0,0
10,2019-07-26,0,0,0
10,2019-07-27,0,0,0
10,2019-07-28,0,0,0
10,2019-07-29,0,0,0
10,2019-07-30,0,0,0
10,2019-07-31,0,0,0
10,2019-08-01,0,0,0
10,2019-08-02,0,0,0
10,2019-08-03,0,0,0
10,2019-08-04,0,0,0
10,2019-08-05,0,0,0
10,2019-08-06,0,0,0
10,2019-08-07,0,0,0
10,2019-08-08,0,0,0
10,2019-08-09,0,0,0
10,2019-08-10,0,0,0
10,2019-08-11,0,0,0
10,2019-08-12,0,0,0
10,2019-08-13,0,0,0
10,2019-08-14,0,0,0
10,2019-08-15,0,0,0
10,2019-08-16,0,0,0
10,2019-08-17,0,0,0
10,2019-08-18,0,0,0
10,2019-08-19,0,0,0
10,2019-08-20,0,0,0
10,2019-08-21,0,0,0
10,2019-08-22,0,0,0
10,2019-08-23,0,0,0
10,2019-08-24,0,0,0
10,2019-08-25,0,0,0
10,2019-08-26,0,0,0
10,2019-08-27,0,0,0
10,2019-08-28,0,0,0
10,2019-08-29,0,0,0
10,2019-08-30,0,0,0
10,2019-08-31,0,0,0
10,2019-09-01,0,0,0
10,2019-09-02,0,0,0
10,2019-09-03,0,0,0
10,2019-09-04,0,0,0
10,2019-09-05,0,0,0
10,2019-09-06,0,0,0
10,2019-09-07,0,0,0
10,2019-09-08,0,0,0
10,2019-09-09,0,0,0
10,2019-09-10,0,0,0
10,2019-09-11,0,0,0
10,2019-09-12,0,0,0
10,2019-09-13,0,0,0
10,2019-09-14,0,0,0
10,2019-09-15,0,0,0
10,2019-09-16,0,0,0
10,2019-09-17,0,0,0
10,2019-09-18,0,0,0
10,2019-09-19,0,0,0
10,2019-09-20,0,0,0
10,2019-09-21,0,0,0
10,2019-09-22,0,0,0
10,2019-09-23,0,0,0
10,2019-09-24,0,0,0
10,2019-09-25,0,0,0
10,2019-09-26,0,0,0
10,2019-09-27,0,0,0
10,2019-09-28,0,0,0
10,2019-09-29,0,0,0
10,2019-09-30,0,0,0
10,2019-10-01,0,0,0
10,2019-10-02,0,0,0
10,2019-10-03,0,0,0
10,2019-10-04,0,0,0
10,2019-10-05,0,0,0
10,2019-10-06,0,0,0
10,2019-10-07,0,0,0
10,2019-10-08,0,0,0
10,2019-10-09,0,0,0
10,2019-10-10,0,0,0
10,2019-10-11,0,0,0
10,2019-10-12,0,0,0
10,2019-10-13,0,0,0
10,2019-10-14,0,0,0
10,2019-10-15,0,0,0
10,2019-10-16,0,0,0
10,2019-10-17,0,0,0
10,2019-10-18,0,0,0
10,2019-10-19,0,0,0
10,2019-10-20,0,0,0
10,2019-10-21,0,0,0
10,2019-10-22,0,0,0
10,2019-10-23,0,0,0
10,2019-10-24,0,0,0
10,2019-10-25,0,0,0
10,2019-10-26,0,0,0
10,2019-10-27,0,0,0
10,2019-10-28,0,0,0
10,2019-10-29,0,0,0
10,2019-10-30,0,0,0
10,2019-10-31,0,0,0
10,2019-11-01,0,0,0
10,2019-11-02,0,0,0
10,2019-11-03,0,0,0
10,2019-11-04,0.29,0,0.12
10,2019-11-05,0.29,0,0.12
10,2019-11-06,0.29,0,0.12
10,2019-11-07,0.29,0,0.12
10,2019-11-08,0.29,0,0.12
10,2019-11-09,0.29,0,0.12
10,2019-11-10,0.29,0,0.12
10,2019-11-11,1.38631222445748,0,1.13
10,2019-11-12,1.38631222445748,0,1.13
10,2019-11-13,1.38631222445748,0,1.13
10,2019-11-14,1.38631222445748,0,1.13
10,2019-11-15,1.38631222445748,0,1.13
10,2019-11-16,1.38631222445748,0,1.13
10,2019-11-17,1.38631222445748,0,1.13
10,2019-11-18,2.13936142207627,0,1.66
10,2019-11-19,2.13936142207627,0,1.66
10,2019-11-20,2.13936142207627,0,1.66
10,2019-11-21,2.13936142207627,0,1.66
10,2019-11-22,2.13936142207627,0,1.66
10,2019-11-23,2.13936142207627,0,1.66
10,2019-11-24,2.13936142207627,0,1.66
10,2019-11-25,1.90775771891345,0,1.64
10,2019-11-26,1.90775771891345,0,1.64
10,2019-11-27,1.90775771891345,0,1.64
10,2019-11-28,1.90775771891345,0,1.64
10,2019-11-29,1.90775771891345,0,1.64
10,2019-11-30,1.90775771891345,0,1.64
10,2019-12-01,1.90775771891345,0,1.64
10,2019-12-02,2.49748550650063,0.46,2.08
10,2019-12-03,2.49748550650063,0.46,2.08
10,2019-12-04,2.49748550650063,0.46,2.08
10,2019-12-05,2.49748550650063,0.46,2.08
10,2019-12-06,2.49748550650063,0.46,2.08
10,2019-12-07,2.49748550650063,0.46,2.08
10,2019-12-08,2.49748550650063,0.46,2.08
10,2019-12-09,4.90768851674565,0,4.32
10,2019-12-10,4.90768851674565,0,4.32
10,2019-12-11,4.90768851674565,0,4.32
10,2019-12-12,4.90768851674565,0,4.32
10,2019-12-13,4.90768851674565,0,4.32
10,2019-12-14,4.90768851674565,0,4.32
10,2019-12-15,4.90768851674565,0,4.32
10,2019-12-16,4.55689530054754,0,3.58
10,2019-12-17,4.55689530054754,0,3.58
10,2019-12-18,4.55689530054754,0,3.58
10,2019-12-19,4.55689530054754,0,3.58
10,2019-12-20,4.55689530054754,0,3.58
10,2019-12-21,4.55689530054754,0,3.58
10,2019-12-22,4.55689530054754,0,3.58
10,2019-12-23,5.26314891189769,1.37,4.38
10,2019-12-24,5.26314891189769,1.37,4.38
10,2019-12-25,5.26314891189769,1.37,4.38
10,2019-12-26,5.26314891189769,1.37,4.38
10,2019-12-27,5.26314891189769,1.37,4.38
10,2019-12-28,5.26314891189769,1.37,4.38
10,2019-12-29,5.26314891189769,1.37,4.38
10,2019-12-30,11.6282569773551,0.56,9.48
10,2019-12-31,11.6282569773551,0.56,9.48
10,2020-01-01,8.78039979903476,0.97,6.81
10,2020-01-02,8.78039979903476,0.97,6.81
10,2020-01-03,8.78039979903476,0.97,6.81
10,2020-01-04,8.78039979903476,0.97,6.81
10,2020-01-05,8.78039979903476,0.97,6.81
10,2020-01-06,14.4342809239919,2.46,12.04
10,2020-01-07,14.4342809239919,2.46,12.04
10,2020-01-08,14.4342809239919,2.46,12.04
10,2020-01-09,14.4342809239919,2.46,12.04
10,2020-01-10,14.4342809239919,2.46,12.04
10,2020-01-11,14.4342809239919,2.46,12.04
10,2020-01-12,14.4342809239919,2.46,12.04
10,2020-01-13,18.6737447648825,2.03,15.04
10,2020-01-14,18.6737447648825,2.03,15.04
10,2020-01-15,18.6737447648825,2.03,15.04
10,2020-01-16,18.6737447648825,2.03,15.04
10,2020-01-17,18.6737447648825,2.03,15.04
10,2020-01-18,18.6737447648825,2.03,15.04
10,2020-01-19,18.6737447648825,2.03,15.04
10,2020-01-20,20.9267231307674,0.51,16.86
10,2020-01-21,20.9267231307674,0.51,16.86
10,2020-01-22,20.9267231307674,0.51,16.86
10,2020-01-23,20.9267231307674,0.51,16.86
10,2020-01-24,20.9267231307674,0.51,16.86
10,2020-01-25,20.9267231307674,0.51,16.86
10,2020-01-26,20.9267231307674,0.51,16.86
10,2020-01-27,18.8556283830135,0.48,15.14
10,2020-01-28,18.8556283830135,0.48,15.14
10,2020-01-29,18.8556283830135,0.48,15.14
10,2020-01-30,18.8556283830135,0.48,15.14
10,2020-01-31,18.8556283830135,0.48,15.14
10,2020-02-01,18.8556283830135,0.48,15.14
10,2020-02-02,18.8556283830135,0.48,15.14
10,2020-02-03,16.3964437248504,0.72,12.79
10,2020-02-04,16.3964437248504,0.72,12.79
10,2020-02-05,16.3964437248504,0.72,12.79
10,2020-02-06,16.3964437248504,0.72,12.79
10,2020-02-07,16.3964437248504,0.72,12.79
10,2020-02-08,16.3964437248504,0.72,12.79
10,2020-02-09,16.3964437248504,0.72,12.79
10,2020-02-10,13.9092217387911,0.3,10.61
10,2020-02-11,13.9092217387911,0.3,10.61
10,2020-02-12,13.9092217387911,0.3,10.61
10,2020-02-13,13.9092217387911,0.3,10.61
10,2020-02-14,13.9092217387911,0.3,10.61
10,2020-02-15,13.9092217387911,0.3,10.61
10,2020-02-16,13.9092217387911,0.3,10.61
10,2020-02-17,11.9690323800861,0.73,9.44
10,2020-02-18,11.9690323800861,0.73,9.44
10,2020-02-19,11.9690323800861,0.73,9.44
10,2020-02-20,11.9690323800861,0.73,9.44
10,2020-02-21,11.9690323800861,0.73,9.44
10,2020-02-22,11.9690323800861,0.73,9.44
10,2020-02-23,11.9690323800861,0.73,9.44
10,2020-02-24,8.00926025636601,0,5.95
10,2020-02-25,8.00926025636601,0,5.95
10,2020-02-26,8.00926025636601,0,5.95
10,2020-02-27,8.00926025636601,0,5.95
10,2020-02-28,8.00926025636601,0,5.95
10,2020-02-29,8.00926025636601,0,5.95
10,2020-03-01,8.00926025636601,0,5.95
10,2020-03-02,0,0.301239400752449,3.80336064264671
10,2020-03-03,0,0.301239400752449,3.80336064264671
10,2020-03-04,0,0.301239400752449,3.80336064264671
10,2020-03-05,0,0.301239400752449,3.80336064264671
10,2020-03-06,0,0.301239400752449,3.80336064264671
10,2020-03-07,0,0.301239400752449,3.80336064264671
10,2020-03-08,0,0.301239400752449,3.80336064264671
10,2020-03-09,0,0.228828704738818,2.32244170499017
10,2020-03-10,0,0.228828704738818,2.32244170499017
10,2020-03-11,0,0.228828704738818,2.32244170499017
10,2020-03-12,0,0.228828704738818,2.32244170499017
10,2020-03-13,0,0.228828704738818,2.32244170499017
10,2020-03-14,0,0.228828704738818,2.32244170499017
10,2020-03-15,0,0.228828704738818,2.32244170499017
10,2020-03-16,0,0.156418008725187,1.36030191483855
10,2020-03-17,0,0.156418008725187,1.36030191483855
10,2020-03-18,0,0.156418008725187,1.36030191483855
10,2020-03-19,0,0.156418008725187,1.36030191483855
10,2020-03-20,0,0.156418008725187,1.36030191483855
10,2020-03-21,0,0.156418008725187,1.36030191483855
10,2020-03-22,0,0.156418008725187,1.36030191483855
10,2020-03-23,1.1,0,0.77
10,2020-03-24,1.1,0,0.77
10,2020-03-25,1.1,0,0.77
10,2020-03-26,1.1,0,0.77
10,2020-03-27,1.1,0,0.77
10,2020-03-28,1.1,0,0.77
10,2020-03-29,1.1,0,0.77
10,2020-03-30,0,0.0211055897597611,0.388390776043758
10,2020-03-31,0,0.0211055897597611,0.388390776043758
10,2020-04-01,0,0.0211055897597611,0.388390776043758
10,2020-04-02,0,0.0211055897597611,0.388390776043758
10,2020-04-03,0,0.0211055897597611,0.388390776043758
10,2020-04-04,0,0.0211055897597611,0.388390776043758
10,2020-04-05,0,0.0211055897597611,0.388390776043758
10,2020-04-06,0,-0.0417961331920341,0.156712620835007
10,2020-04-07,0,-0.0417961331920341,0.156712620835007
10,2020-04-08,0,-0.0417961331920341,0.156712620835007
10,2020-04-09,0,-0.0417961331920341,0.156712620835007
10,2020-04-10,0,-0.0417961331920341,0.156712620835007
10,2020-04-11,0,-0.0417961331920341,0.156712620835007
10,2020-04-12,0,-0.0417961331920341,0.156712620835007
10,2020-04-13,0,0,0
10,2020-04-14,0,0,0
10,2020-04-15,0,0,0
10,2020-04-16,0,0,0
10,2020-04-17,0,0,0
10,2020-04-18,0,0,0
10,2020-04-19,0,0,0
10,2020-04-20,0,0,0
10,2020-04-21,0,0,0
10,2020-04-22,0,0,0
10,2020-04-23,0,0,0
10,2020-04-24,0,0,0
10,2020-04-25,0,0,0
10,2020-04-26,0,0,0
10,2020-04-27,0,0,0
10,2020-04-28,0,0,0
10,2020-04-29,0,0,0
10,2020-04-30,0,0,0
10,2020-05-01,0,0,0
10,2020-05-02,0,0,0
10,2020-05-03,0,0,0
10,2020-05-04,0,0,0
10,2020-05-05,0,0,0
10,2020-05-06,0,0,0
10,2020-05-07,0,0,0
10,2020-05-08,0,0,0
10,2020-05-09,0,0,0
10,2020-05-10,0,0,0
10,2020-05-11,0,0,0
10,2020-05-12,0,0,0
10,2020-05-13,0,0,0
10,2020-05-14,0,0,0
10,2020-05-15,0,0,0
11,2015-01-01,7.20983866648134,9.94,7.71
11,2015-01-02,7.20983866648134,9.94,7.71
11,2015-01-03,7.20983866648134,9.94,7.71
11,2015-01-04,7.20983866648134,9.94,7.71
11,2015-01-05,14.0879373574843,5.09,12.63
11,2015-01-06,14.0879373574843,5.09,12.63
11,2015-01-07,14.0879373574843,5.09,12.63
11,2015-01-08,14.0879373574843,5.09,12.63
11,2015-01-09,14.0879373574843,5.09,12.63
11,2015-01-10,14.0879373574843,5.09,12.63
11,2015-01-11,14.0879373574843,5.09,12.63
11,2015-01-12,21.8378155780429,8.85,19.67
11,2015-01-13,21.8378155780429,8.85,19.67
11,2015-01-14,21.8378155780429,8.85,19.67
11,2015-01-15,21.8378155780429,8.85,19.67
11,2015-01-16,21.8378155780429,8.85,19.67
11,2015-01-17,21.8378155780429,8.85,19.67
11,2015-01-18,21.8378155780429,8.85,19.67
11,2015-01-19,31.8959696220942,9.93,28.3
11,2015-01-20,31.8959696220942,9.93,28.3
11,2015-01-21,31.8959696220942,9.93,28.3
11,2015-01-22,31.8959696220942,9.93,28.3
11,2015-01-23,31.8959696220942,9.93,28.3
11,2015-01-24,31.8959696220942,9.93,28.3
11,2015-01-25,31.8959696220942,9.93,28.3
11,2015-01-26,23.2569910641024,8.17,20.97
11,2015-01-27,23.2569910641024,8.17,20.97
11,2015-01-28,23.2569910641024,8.17,20.97
11,2015-01-29,23.2569910641024,8.17,20.97
11,2015-01-30,23.2569910641024,8.17,20.97
11,2015-01-31,23.2569910641024,8.17,20.97
11,2015-02-01,23.2569910641024,8.17,20.97
11,2015-02-02,20.8824427886083,7.56,18.53
11,2015-02-03,20.8824427886083,7.56,18.53
11,2015-02-04,20.8824427886083,7.56,18.53
11,2015-02-05,20.8824427886083,7.56,18.53
11,2015-02-06,20.8824427886083,7.56,18.53
11,2015-02-07,20.8824427886083,7.56,18.53
11,2015-02-08,20.8824427886083,7.56,18.53
11,2015-02-09,18.1402447578691,7.15,16.54
11,2015-02-10,18.1402447578691,7.15,16.54
11,2015-02-11,18.1402447578691,7.15,16.54
11,2015-02-12,18.1402447578691,7.15,16.54
